Symbol,Description,Price,Price - Currency,"Price change %, 1 month","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating
NMDC,NMDC Limited,79.9,INR,-9.410430839002263,11080041,1.1464386269337479,710818500940,INR,9.41772748703442,8.484,INR,14.070588235294117,4.32900432900433,Non-energy minerals,Neutral
NTPC,NTPC Limited,326.6,INR,-0.24434941967011442,6075589,0.8506811236980922,3165961454102,INR,11.407016747288827,28.6315,INR,15.877596283045433,2.71056661562021,Utilities,Strong buy
NYKAA,FSN E-Commerce Ventures Ltd.,333.7,INR,-4.534401373194113,3537870,0.9815528425821608,953810127686,INR,373.05757406372277,0.8945,INR,220.60931899641574,0,Retail trade,Neutral
OBEROIRLTY,Oberoi Realty Limited,1858.5,INR,-0.5085653104925054,638248,1.2256748626308471,667591955314,INR,25.70144832536084,72.3111,INR,27.494803136278595,0.435717981536451,Finance,Buy
OFSS,Oracle Financial Services Software Limited,10770,INR,-14.114832535885165,545314,2.3707222235264553,949641448174,INR,27.572964669738862,390.6,INR,41.804320203303696,3.6680421824851,Technology services,Strong buy
OIL,Oil India Limited,475.15,INR,-1.6558004760426368,666997,0.2776079427360912,779145130493,INR,9.252407787483788,51.3542,INR,27.306576761942537,2.50521920668058,Energy minerals,Buy
ONGC,Oil & Natural Gas Corp. Ltd.,235.86,INR,1.7515099223468518,5066494,0.4329444109570471,2993477420299,INR,6.818102979776372,34.5932,INR,20.815841860790012,5.67346081109477,Energy minerals,Buy
PAGEIND,Page Industries Limited,37695,INR,5.293296089385475,15467,0.7463111471391487,417433749318,INR,55.62673376996519,677.6418,INR,-1.1615427766467477,1.60320641282565,Consumer non-durables,Buy
PATANJALI,Patanjali Foods Limited,403.95,INR,17.086956521739125,1648377,0.1919845718840378,441142679541,INR,22.314474163932253,18.1026,INR,61.36669548862127,0.99889012208657,Process industries,Strong buy
PAYTM,One 97 Communications Ltd.,1674,INR,-2.51004600780385,5174169,1.0281755816950824,1112612049656,INR,167.23276723276723,10.01,INR,125.45045045045042,0,Finance,Strong buy
PERSISTENT,Persistent Systems Limited,5372,INR,-3.977120386093485,307915,0.7146904083656715,832289000000,INR,43.981235109666535,122.143,INR,25.273073002028685,0.758150113722517,Technology services,Neutral
PETRONET,Petronet Lng Limited,286.5,INR,-4.690618762475057,880374,0.590768242168986,428775044049,INR,10.21321193929823,28.0519,INR,13.445058700302907,3.49833828931258,Utilities,Buy
PFC,Power Finance Corporation Limited,338,INR,0.5055010407374334,8623661,1.0704048483897601,1120384563354,INR,4.2824382023895495,78.927,INR,7.1267151037715095,5.52282768777614,Finance,Strong buy
PGEL,PG Electroplast Limited,518.5,INR,-10.757314974182444,483547,0.6694357986942633,147708564947,INR,72.64753684918455,7.1372,INR,-25.88654323423433,0.048534265191225,Electronic technology,Buy
PHOENIXLTD,Phoenix Mills Ltd.,1978.4,INR,4.126315789473689,463656,1.0327177867049413,700261724813,INR,55.275539512064285,35.7916,INR,20.021461386271422,0.127694350801921,Finance,Buy
PIDILITIND,Pidilite Industries Limited,1517.2,INR,-10.102506369615453,503315,0.8517182857772363,1557355940552,INR,58.42125529457066,25.97,INR,21.326792805419284,0.751633986928105,Process industries,Buy
PIIND,PI Industries Limited,2400,INR,1.2658227848101267,446431,1.217328493079788,362606317291,INR,31.25240090059002,76.7941,INR,-27.695571201795698,0.627615062761506,Process industries,Neutral
PNB,Punjab National Bank,116.6,INR,2.074761446205016,8069096,0.6048257882594944,1345249055289,INR,6.067133929639978,19.2183,INR,31.335337934804897,2.56300726185391,Finance,Neutral
PNBHOUSING,PNB Housing Finance Limited,1094.9,INR,-4.683555323409068,399362,0.34048975509176066,285645464951,INR,12.34942476877961,88.66,INR,13.521126760563384,0.730426843186487,Finance,Strong buy
POLICYBZR,PB Fintech Limited,1166,INR,-37.81333333333333,41589859,9.620986442922337,559930823364,INR,72.51243781094529,16.08,INR,97.78597785977855,0,Technology services,Buy
POLYCAB,Polycab India Ltd.,8408.5,INR,-10.974060349391213,296612,1.0617596217625427,1267316266479,INR,44.311678921742995,189.7581,INR,29.270672035740542,0.558858501783591,Producer manufacturing,Buy
POWERGRID,Power Grid Corporation of India Limited,269.5,INR,2.2576361221779506,6241140,0.6567800389228939,2483261138672,INR,15.768440884436929,17.0911,INR,3.3700457847210985,3.37078651685393,Utilities,Buy
POWERINDIA,Hitachi Energy India Limited,31035,INR,-8.071682464454977,130207,1.6169379424763652,1373009388959,INR,120.24646748153489,258.0949,INR,123.3922537356839,0.0259706110073188,Electronic technology,Buy
PREMIERENE,Premier Energies Limited,896.4,INR,-13.49995175142333,455438,0.2983515519602629,407648453796,INR,24.30111258105793,36.8872,INR,58.849342204422626,0,Electronic technology,Buy
PRESTIGE,Prestige Estates Projects Limited,1477.8,INR,-9.503980404164118,312842,0.7195516746075831,636597714430,INR,55.890050375928475,26.4412,INR,111.83294477692051,0.135322575188606,Finance,Strong buy
RADICO,Radico Khaitan Limited,4557.1,INR,1.6075808249721375,251300,0.9627459829395129,600241113281,INR,86.76372872126741,52.5231,INR,76.42251571989036,0.200892857142857,Consumer non-durables,Strong buy
RBLBANK,RBL Bank Ltd.,415.05,INR,9.123176022084918,3419454,0.940120618039402,638500870667,INR,30.207423580786028,13.74,INR,45.111209682529626,0.243013365735115,Finance,Buy
RECLTD,REC Limited,312.95,INR,-3.20136096504795,3896789,0.8737525173316549,811296367781,INR,5.1391149128756215,60.8957,INR,-4.872021182700795,6.02077247646868,Finance,Buy
RELIANCE,Reliance Industries Limited,1226,INR,-3.9937353171495693,13138735,1.2199922308540387,16496165117188,INR,22.202060481599997,55.2201,INR,-8.318252305321916,0.492206726825267,Energy minerals,Strong buy
RVNL,Rail Vikas Nigam Ltd.,207,INR,-1.4285714285714286,2405229,0.5126037801281094,431599144043,INR,47.97886148711292,4.3144,INR,-24.533846422949093,0.826086956521739,Industrial services,Strong sell
SAIL,Steel Authority of India Limited,185,INR,-5.128205128205128,9681139,0.6886400457749489,760016671875,INR,17.886147420527497,10.3432,INR,40.785103718625784,0.869565217391304,Non-energy minerals,Neutral
SBICARD,SBI Cards & Payment Services Ltd,611.2,INR,-5.203567274137255,1310548,0.9201340278306303,590970382141,INR,25.563595298841445,23.909,INR,21.13550923627224,0.402576489533011,Finance,Neutral
SBILIFE,SBI Life Insurance Co. Ltd.,1742,INR,0.08618213157138753,1018504,0.9405868222872305,1763888505981,INR,67.18320342780892,25.9291,INR,4.511523672097313,0.15358361774744,Finance,Strong buy
SBIN,State Bank of India,983,INR,-7.264150943396226,3759097,0.5067788926685628,9032305119629,INR,10.525076020386312,93.396,INR,4.927771998139533,1.77312212570261,Finance,Strong buy
SHREECEM,Shree Cement Limited,22520,INR,-2.9310344827586206,10112,0.4845627099476239,805941042840,INR,49.846233665508755,451.7894,INR,9.636013484720966,0.671527030082173,Non-energy minerals,Buy
SHRIRAMFIN,Shriram Finance Limited,994.1,INR,-10.433372375889725,2700614,0.655340842446647,2333044040039,INR,17.554299841073636,56.63,INR,10.003885003885015,1.089258698941,Finance,Strong buy
SIEMENS,Siemens Limited,3877,INR,-3.7965260545905712,80353,0.29676397157672346,1372007663161,INR,42.154271368257845,91.9717,INR,12.43704033330725,0.467210880822291,Producer manufacturing,Neutral
SOLARINDS,Solar Industries India Limited,19745,INR,-1.8052516411378556,120411,0.3436750866030621,1765913350525,INR,89.72210458202996,220.0684,INR,57.8371555109286,0.0563668972585191,Process industries,Buy
SONACOMS,Sona BLW Precision Forgings Ltd.,824.5,INR,1.4082774737101096,3101062,1.3305169785331534,509288789062,INR,73.67198320153689,11.1915,INR,17.818905346934894,0.416666666666667,Producer manufacturing,Buy
SRF,Srf Limited,2540,INR,-0.7967505077331701,105615,0.44687530014881033,748709786154,INR,34.828108202979315,72.9296,INR,51.08273446126373,0.395914165808853,Process industries,Buy
SUNPHARMA,Sun Pharmaceutical Industries Limited,1852.2,INR,-6.680773881499391,683246,0.4284253899947961,4445863179932,INR,36.74110631950203,50.4122,INR,16.617162632319193,0.863464651915812,Health technology,Buy
SUPREMEIND,Supreme Industries Limited,3550,INR,-0.2528800224782242,112619,0.7745524722349841,437404340529,INR,43.679351724596145,81.2741,INR,16.024639894930687,1.04547830632514,Producer manufacturing,Buy
SUZLON,Suzlon Energy Ltd,40.8,INR,-14.141414141414153,57074067,0.9600111535692017,559995233950,INR,17.80260057596649,2.2918,INR,50.134294136914505,0,Producer manufacturing,Strong buy
SWIGGY,Swiggy Limited,264.85,INR,-6.048244058176643,9596392,0.5710119160249293,739626029740,INR,,-15.1558,INR,4.920295355738045,0,Transportation,Buy
TATACONSUM,Tata Consumer Products Limited,983.2,INR,-5.233734939759032,885948,0.7192862767467813,975641506644,INR,59.50097130857354,16.5241,INR,22.823800498011675,1.01440454453236,Consumer non-durables,Buy
TATAELXSI,Tata Elxsi Limited,3186.9,INR,-10.945621192645163,177199,0.6829893827699153,198368982753,INR,30.32557962498632,105.0895,INR,-12.155514484921584,2.35567560776431,Technology services,Sell
TATAPOWER,Tata Power Company Limited,367.5,INR,5.9077809798270895,1727813,0.5873025385126932,1163103614258,INR,30.43881590935445,12.0734,INR,-4.977254482204981,0.686813186813187,Utilities,Buy
TATASTEEL,Tata Steel Limited,187.97,INR,1.9636560889612176,15890667,0.6169942340134968,2351897395291,INR,21.245309462453093,8.8476,INR,143.126047649144,2.12314225053079,Non-energy minerals,Buy
TCS,Tata Consultancy Services Limited,2082,INR,-13.224690534739306,3342195,0.9998250557814189,7514767534668,INR,15.126526638525418,137.639,INR,1.067516881423239,3.12951372171401,Technology services,Buy
TECHM,Tech Mahindra Limited,1548,INR,-4.914004914004914,939846,0.5265394727288536,1515286743530,INR,26.76348547717842,57.84,INR,12.990818519242051,3.29883570504528,Technology services,Buy
TIINDIA,Tube Investments of India Limited,2511.1,INR,-9.6726618705036,78988,0.5035736849789201,491867243271,INR,80.1602502713401,31.326,INR,-6.040791841631682,0.137741046831956,Non-energy minerals,Buy
TITAN,Titan Company Limited,4884,INR,-4.2803386641580365,368677,0.5803354286738093,4288007316284,INR,75.27743526510481,64.88,INR,55.023941736994516,0.31055900621118,Consumer durables,Buy
TMPV,Tata Motors Passenger Vehicles Ltd,290.45,INR,-5.957584587987707,22634929,2.1426566430094622,1088662779900,INR,1.373744616406233,211.4294,INR,267.43427855431065,1.0148849797023,Consumer durables,Neutral
TORNTPHARM,Torrent Pharmaceuticals Ltd,4988.5,INR,-1.5298065534938807,386632,1.0838468050750982,1877048214111,INR,77.41105526390521,64.4417,INR,8.94108140274002,0.770010131712259,Health technology,Buy
TRENT,Trent Limited,2669.3,INR,-7.312753915066492,1054993,1.6393800025701917,1441859808594,INR,78.68308341709728,33.9247,INR,14.214196015850417,0.14792899408284,Retail trade,Buy
TVSMOTOR,TVS Motor Company Limited,4157.3,INR,-4.238361781033331,411326,0.6051935062265664,1943581439362,INR,57.585038112532736,72.1941,INR,43.759968935750784,0.293326814959668,Consumer durables,Buy
ULTRACEMCO,UltraTech Cement Limited,11155,INR,-2.576419213973799,191155,0.7075847099071113,3262301791473,INR,38.44960705914794,290.12,INR,21.22969667922059,2.16586950636224,Non-energy minerals,Strong buy
UNIONBANK,Union Bank of India Limited,180.2,INR,-4.469066426337278,6466107,1.055628600675124,1368323780273,INR,6.663387974100794,27.0433,INR,9.751870911186503,2.78940027894003,Finance,Buy
UNITDSPR,United Spirits Limited,1423.8,INR,-4.442953020134231,362455,0.7523328326844406,1036729574891,INR,59.9275212869391,23.7587,INR,11.426534660894944,1.192689514856,Consumer non-durables,Buy
UNOMINDA,UNO Minda Limited,1218,INR,-4.545454545454546,272547,0.4812067749998543,707107868561,INR,58.529553099471414,20.81,INR,15.80411797440178,0.216414863209473,Producer manufacturing,Buy
UPL,UPL Limited,550.05,INR,-2.169853268119172,2067628,0.9055673285402914,461844976333,INR,22.993286570633135,23.9222,INR,75.80028807431141,1.09669164686529,Process industries,Buy
VBL,Varun Beverages Ltd.,434.8,INR,8.57784991884131,5365431,0.9863432490338334,1461237679688,INR,43.42875407019717,10.0118,INR,17.785882352941165,0.347222222222222,Consumer non-durables,Strong buy
VEDL,Vedanta Limited,266.35,INR,-4.2595255212077525,3768892,0.5167838204870003,1047788496111,INR,5.325934813037393,50.01,INR,34.652665589660735,15.8611681283822,Non-energy minerals,Buy
VMM,Vishal Mega Mart Ltd.,103.5,INR,-6.453362255965294,9381538,0.9228117955123051,492841849766,INR,54.68378506894912,1.8927,INR,26.941649899396374,0,Retail trade,Strong buy
VOLTAS,Voltas Limited,1118.2,INR,-6.379772270596118,368727,0.5672682059068189,369598249115,INR,82.37140057900126,13.5751,INR,-30.639491513299745,0.35810205908684,Producer manufacturing,Buy
WAAREEENER,WAAREE Energies Limited,2495,INR,-4.222648752399232,616888,0.8656168583741045,714238268951,INR,18.830188679245282,132.5,INR,74.87432145463761,0.0805477245267821,Electronic technology,Buy
WIPRO,Wipro Limited,164.02,INR,-11.100271002710022,9700283,0.8401470082722523,1618828610785,INR,13.016220677395804,12.6012,INR,-1.8391717884601935,4.88997555012225,Technology services,Sell
YESBANK,Yes Bank Limited,22.5,INR,-1.4454664914585997,30426808,0.3153073229724118,704353398638,INR,18.88059075270622,1.1917,INR,36.41254578754578,0,Finance,Sell
ZYDUSLIFE,Zydus Lifesciences Limited,1203.9,INR,3.668302764143644,1991779,1.6291605971928707,1177054465332,INR,26.836466743645875,44.8606,INR,-1.276608855057254,0.0847457627118644,Health technology,Buy
